,precision,recall,f1-score,support
negative,0.9553349875930521,0.9712411705348133,0.9632224168126096,1982.0
neutral,0.9422903516681695,0.9604779411764706,0.9512972234865726,1088.0
positive,0.9766407119021134,0.9481641468682506,0.9621917808219178,1852.0
accuracy,0.9601787891101179,0.9601787891101179,0.9601787891101179,0.9601787891101179
macro avg,0.9580886837211118,0.9599610861931782,0.9589038070403667,4922.0
weighted avg,0.9604681931058741,0.9601787891101179,0.9601985752454643,4922.0
