,precision,recall,f1-score,support
negative,0.9361804222648752,0.984359233097881,0.9596655189375307,1982.0
neutral,0.9622285174693107,0.9365808823529411,0.9492314857941314,1088.0
positive,0.9775154581225407,0.9389848812095032,0.957862847700358,1852.0
accuracy,0.9567249085737505,0.9567249085737505,0.9567249085737505,0.9567249085737505
macro avg,0.9586414659522422,0.9533083322201085,0.9555866174773401,4922.0
weighted avg,0.9574914368912105,0.9567249085737505,0.9566808023200454,4922.0
