,precision,recall,f1-score,support
negative,0.9374319912948857,0.9731714205026829,0.9549674379936263,7082.0
neutral,0.9853045075597004,0.9777061132922041,0.9814906045464142,7132.0
positive,0.9698996655518395,0.9404963338973491,0.9549717231011526,7092.0
accuracy,0.9638130104196001,0.9638130104196001,0.9638130104196001,0.9638130104196001
macro avg,0.9642120548021419,0.9637912892307453,0.9638099218803977,21306.0
weighted avg,0.9642642231465227,0.9638130104196001,0.9638472659217714,21306.0
