,precision,recall,f1-score,support
negative,0.9438810945964717,0.9594747246540525,0.9516140326307682,7082.0
neutral,0.9814710836608647,0.9803701626472238,0.9809203142536477,7132.0
positive,0.9580409566089073,0.94331641285956,0.9506216696269982,7092.0
accuracy,0.9610907725523327,0.9610907725523327,0.9610907725523327,0.9610907725523327
macro avg,0.9611310449554146,0.9610537667202789,0.9610520055038047,21306.0
weighted avg,0.9611773277420383,0.9610907725523327,0.9610937360998211,21306.0
