,precision,recall,f1-score,support
negative,0.9661285673104641,0.9325264329437952,0.9490301571570154,7188.0
neutral,0.9896447576585646,0.9698379140239606,0.9796412300683371,7095.0
positive,0.9236682400539447,0.9752242631354122,0.9487463637622939,7023.0
accuracy,0.9590256265840609,0.9590256265840609,0.9590256265840609,0.9590256265840609
macro avg,0.9598138550076577,0.9591962033677227,0.9591392503292155,21306.0
weighted avg,0.959963566474889,0.9590256265840609,0.9591302454558372,21306.0
