,precision,recall,f1-score,support
negative,0.9289909236518954,0.9682804674457429,0.9482288828337875,7188.0
neutral,0.9786783394521321,0.9768851303735024,0.977780912745997,7095.0
positive,0.9696969696969697,0.9295173002990175,0.9491821155943294,7023.0
accuracy,0.9583685346850652,0.9583685346850652,0.9583685346850652,0.9583685346850652
macro avg,0.9591220776003325,0.9582276327060876,0.9583973037247047,21306.0
weighted avg,0.9589548200415151,0.9583685346850652,0.9583840600563733,21306.0
