,precision,recall,f1-score,support
negative,0.9126833242802824,0.9490256989550975,0.9304997923300568,7082.0
neutral,0.9654502566948799,0.9756029164329781,0.9705000348699352,7132.0
positive,0.9556050482553823,0.9075014100394811,0.9309322340348593,7092.0
accuracy,0.9441002534497325,0.9441002534497325,0.9441002534497325,0.9441002534497325
macro avg,0.9445795430768481,0.9440433418091856,0.9439773537449504,21306.0
weighted avg,0.94463369640139,0.9441002534497325,0.9440334732821299,21306.0
