,precision,recall,f1-score,support
negative,0.9669300556043313,0.937837070678399,0.9521613832853026,7046.0
neutral,0.9855952549074989,0.9697096012227316,0.9775878974646308,7197.0
positive,0.9297794615072386,0.972957666713861,0.9508786495087864,7063.0
accuracy,0.9602459401107669,0.9602459401107669,0.9602459401107669,0.9602459401107669
macro avg,0.9607682573396895,0.9601681128716639,0.96020931008624,21306.0
weighted avg,0.9609194854962457,0.9602459401107669,0.9603250307970407,21306.0
