,precision,recall,f1-score,support
negative,0.9241627456407417,0.9429539678057046,0.9334637964774951,7082.0
neutral,0.9666480602846776,0.9712563095905776,0.9689467058329835,7132.0
positive,0.9474978304888632,0.923716864072194,0.9354562330429815,7092.0
accuracy,0.9460245940110767,0.9460245940110767,0.9460245940110767,0.9460245940110767
macro avg,0.9461028788047608,0.9459757138228254,0.9459555784511534,21306.0
weighted avg,0.946151748071204,0.9460245940110767,0.9460046051532566,21306.0
