,precision,recall,f1-score,support
negative,0.8657263751763047,0.8667043208133296,0.8662150719729044,7082.0
neutral,0.9023458810692854,0.9276500280426248,0.9148230088495576,7132.0
positive,0.8880011621150494,0.8619571347997744,0.8747853463079566,7092.0
accuracy,0.8855252041678401,0.8855252041678401,0.8855252041678401,0.8855252041678401
macro avg,0.8853578061202132,0.8854371612185763,0.8852744757101395,21306.0
weighted avg,0.8853989136630369,0.8855252041678401,0.8853388958435736,21306.0
