,precision,recall,f1-score,support
negative,0.9589397089397089,0.9408465068842428,0.9498069498069498,1961.0
neutral,0.9080267558528428,0.9766187050359713,0.9410745233968802,1112.0
positive,0.9700332963374029,0.9453758788534343,0.9575458778416871,1849.0
accuracy,0.9506298252742788,0.9506298252742788,0.9506298252742788,0.9506298252742788
macro avg,0.9456665870433182,0.9542803635912162,0.949475783681839,4922.0
weighted avg,0.9516046498713915,0.9506298252742788,0.9507412894591708,4922.0
