,precision,recall,f1-score,support
negative,0.9516765285996055,0.9902514109799897,0.9705808398290169,1949.0
neutral,0.9681133746678476,0.9758928571428571,0.9719875500222321,1120.0
positive,0.9858356940509915,0.9390178089584458,0.9618573797678275,1853.0
accuracy,0.9676960585127997,0.9676960585127997,0.9676960585127997,0.9676960585127997
macro avg,0.9685418657728149,0.9683873590270976,0.968141923206359,4922.0
weighted avg,0.9682767320083518,0.9676960585127997,0.9676167894273544,4922.0
