,precision,recall,f1-score,support
negative,0.9204295154185022,0.9440835922055917,0.932106510525582,7082.0
neutral,0.9665924276169265,0.9736399326977005,0.9701033808326349,7132.0
positive,0.9483814523184602,0.9170896785109983,0.9324731182795699,7092.0
accuracy,0.9449920210269408,0.9449920210269408,0.9449920210269408,0.9449920210269408
macro avg,0.9451344651179628,0.9449377344714301,0.944894336545929,21306.0
weighted avg,0.9451863457148348,0.9449920210269408,0.944947666125938,21306.0
