,precision,recall,f1-score,support
negative,0.9434478981240586,0.9717912552891397,0.9574098520113945,7090.0
neutral,0.9897712743287399,0.9738607771875873,0.9817515676742056,7154.0
positive,0.9662550258472142,0.9528462192013594,0.959503778696706,7062.0
accuracy,0.9662067023373697,0.9662067023373697,0.9662067023373697,0.9662067023373697
macro avg,0.9664913994333375,0.9661660838926954,0.966221732794102,21306.0
weighted avg,0.9665616392931761,0.9662067023373697,0.9662772106945551,21306.0
