,precision,recall,f1-score,support
negative,0.946369179600887,0.9642756283535724,0.9552384948943908,7082.0
neutral,0.9809096013475576,0.9798093101514301,0.9803591470258136,7132.0
positive,0.9642549526270456,0.9471235194585449,0.9556124626547162,7092.0
accuracy,0.9637660752839575,0.9637660752839575,0.9637660752839575,0.9637660752839575
macro avg,0.9638445778584966,0.9637361526545157,0.9637367015249736,21306.0
weighted avg,0.963884817928061,0.9637660752839575,0.9637718972391546,21306.0
