,precision,recall,f1-score,support
negative,0.9460520575832485,0.9186670432081333,0.9321584640733577,7082.0
neutral,0.9689038975657802,0.9655075715086933,0.9672027530023176,7132.0
positive,0.9186014750068288,0.9483925549915397,0.9332593312057722,7092.0
accuracy,0.9442410588566601,0.9442410588566601,0.9442410588566601,0.9442410588566601
macro avg,0.9445191433852859,0.9441890565694555,0.944206849427149,21306.0
weighted avg,0.9445642039797307,0.9442410588566601,0.9442556769872986,21306.0
