,precision,recall,f1-score,support
negative,0.9289061454009908,0.9821630804077011,0.9547925411133283,7064.0
neutral,0.9873653984206748,0.9692741367159972,0.9782361308677099,7095.0
positive,0.9761350407450524,0.9385756261368406,0.9569869462871816,7147.0
accuracy,0.9632497887918896,0.9632497887918896,0.9632497887918896,0.9632497887918896
macro avg,0.964135528188906,0.9633376144201796,0.96333853942274,21306.0
weighted avg,0.9642160728955306,0.9632497887918896,0.9633354718879864,21306.0
