,precision,recall,f1-score,support
negative,0.9904761904761905,0.9546149923508415,0.9722150090885485,1961.0
neutral,0.9227539882451721,0.9883093525179856,0.9544072948328267,1112.0
positive,0.9722976643128735,0.9680908599242833,0.9701897018970189,1849.0
accuracy,0.9672897196261683,0.9672897196261683,0.9672897196261683,0.9672897196261683
macro avg,0.9618426143447453,0.9703384015977035,0.9656040019394648,4922.0
weighted avg,0.968347140545905,0.9672897196261683,0.967430984048016,4922.0
