,precision,recall,f1-score,support
negative,0.9473684210526315,0.9881990764494613,0.9673530889000502,1949.0
neutral,0.9793351302785265,0.9732142857142857,0.9762651141961487,1120.0
positive,0.9842342342342343,0.9433351322180248,0.9633507853403142,1853.0
accuracy,0.9678992279561154,0.9678992279561154,0.9678992279561154,0.9678992279561154
macro avg,0.970312595188464,0.9682494981272572,0.968989662812171,4922.0
weighted avg,0.9685214210848364,0.9678992279561154,0.9678742591226099,4922.0
