,precision,recall,f1-score,support
negative,0.864452296819788,0.8635978537136402,0.8640248640248641,7082.0
neutral,0.9035457138975682,0.9325574873808189,0.9178223970192506,7132.0
positive,0.8860262008733625,0.8582910321489001,0.8719381177481736,7092.0
accuracy,0.884915047404487,0.884915047404487,0.884915047404487,0.884915047404487
macro avg,0.8846747371969063,0.8848154577477864,0.8845951262640961,21306.0
weighted avg,0.8847196571007735,0.884915047404487,0.8846671620029771,21306.0
