,precision,recall,f1-score,support
negative,0.9422759758108851,0.9665867756943466,0.9542765676108289,7093.0
neutral,0.9821988037596127,0.9760826493065383,0.9791311754684838,7066.0
positive,0.9636130136986302,0.9448719742549322,0.9541504768632992,7147.0
accuracy,0.9624518914859664,0.9624518914859664,0.9624518914859664,0.9624518914859664
macro avg,0.9626959310897093,0.962513799751939,0.9625194066475373,21306.0
weighted avg,0.9626735404438252,0.9624518914859664,0.9624771443755712,21306.0
