,precision,recall,f1-score,support
negative,0.9614065180102916,0.9545841612262277,0.957983193277311,7046.0
neutral,0.9838255977496484,0.9719327497568432,0.9778430139092752,7197.0
positive,0.9480555555555555,0.9664448534617018,0.9571618874009676,7063.0
accuracy,0.9643762320473106,0.9643762320473106,0.9643762320473106,0.9643762320473106
macro avg,0.9644292237718318,0.9643205881482576,0.9643293648625179,21306.0
weighted avg,0.9645536253540609,0.9643762320473106,0.9644194199591675,21306.0
