,precision,recall,f1-score,support
negative,0.9606573705179283,0.9897383273473577,0.974981046247157,1949.0
neutral,0.9925233644859813,0.9482142857142857,0.9698630136986301,1120.0
positive,0.9799349240780911,0.9751753912574204,0.9775493643494726,1853.0
accuracy,0.9748069890288501,0.9748069890288501,0.9748069890288501,0.9748069890288501
macro avg,0.9777052196940003,0.9710426681063545,0.9741311414317533,4922.0
weighted avg,0.9751659483300374,0.9748069890288501,0.9747833414501722,4922.0
