,precision,recall,f1-score,support
negative,0.9559240362811792,0.9572807266534203,0.956601900439654,7046.0
neutral,0.9865381890321666,0.9673475059052383,0.9768486039006594,7197.0
positive,0.9493952453774503,0.9668696021520601,0.9580527497194163,7063.0
accuracy,0.9638599455552427,0.9638599455552427,0.9638599455552427,0.9638599455552427
macro avg,0.9639524902302653,0.9638326115702397,0.96383441801991,21306.0
weighted avg,0.9641009445321799,0.9638599455552427,0.9639220390518674,21306.0
