,precision,recall,f1-score,support
negative,0.9353381335592263,0.9354702061564529,0.9354041651959053,7082.0
neutral,0.9675351818308485,0.9736399326977005,0.9705779579285764,7132.0
positive,0.9391143911439115,0.9330231246474902,0.9360588484934221,7092.0
accuracy,0.947432648080353,0.947432648080353,0.947432648080353,0.947432648080353
macro avg,0.9473292355113289,0.9473777545005478,0.9473469905393013,21306.0
weighted avg,0.9473727983045468,0.947432648080353,0.9473962098647968,21306.0
