,precision,recall,f1-score,support
negative,0.8177121771217712,0.7822648969217735,0.799595872122393,7082.0
neutral,0.8314946151825584,0.8876892877173304,0.8586735385867355,7132.0
positive,0.8227555298539829,0.8024534686971235,0.8124776929116997,7092.0
accuracy,0.8242748521543227,0.8242748521543227,0.8242748521543227,0.8242748521543227
macro avg,0.8239874407194375,0.8241358844454091,0.8235823678736094,21306.0
weighted avg,0.8240044800329878,0.8242748521543227,0.8236595063222171,21306.0
