,precision,recall,f1-score,support
negative,0.930969394633949,0.9750070601524993,0.9524794813435409,7082.0
neutral,0.9870609981515711,0.9733595064498037,0.9801623720437699,7132.0
positive,0.969369894982497,0.937112239142696,0.9529681674792084,7092.0
accuracy,0.9618417347226134,0.9618417347226134,0.9618417347226134,0.9618417347226134
macro avg,0.9624667625893389,0.9618262685816662,0.9618700069555065,21306.0
weighted avg,0.9625277192729982,0.9618417347226134,0.9619087565969054,21306.0
