,precision,recall,f1-score,support
negative,0.968052738336714,0.9764705882352941,0.9722434428316782,1955.0
neutral,0.9593280282935456,0.9827898550724637,0.970917225950783,1104.0
positive,0.9901044529961517,0.9667203435319377,0.9782726778924498,1863.0
accuracy,0.9741974806989029,0.9741974806989029,0.9741974806989029,0.9741974806989029
macro avg,0.9724950732088038,0.9753269289465653,0.9738111155583037,4922.0
weighted avg,0.9744424710719588,0.9741974806989029,0.974228067269246,4922.0
