,precision,recall,f1-score,support
negative,0.9411764705882353,0.935329003106467,0.9382436260623229,7082.0
neutral,0.9690042075736326,0.9687324733595064,0.9688683214135465,7132.0
positive,0.9354160829363968,0.9414833615341229,0.9384399156711173,7092.0
accuracy,0.948559091335774,0.948559091335774,0.948559091335774,0.948559091335774
macro avg,0.9485322536994216,0.948514946000032,0.9485172877156622,21306.0
weighted avg,0.9485741403034805,0.948559091335774,0.9485603168137777,21306.0
