,precision,recall,f1-score,support
negative,0.9091766608273818,0.9526969782547303,0.9304281872715989,7082.0
neutral,0.9691098006178039,0.9677509814918677,0.9684299144099902,7132.0
positive,0.9538666272364336,0.9096164692611393,0.9312161674485745,7092.0
accuracy,0.9433962264150944,0.9433962264150944,0.9433962264150944,0.9433962264150944
macro avg,0.9440510295605398,0.9433548096692457,0.9433580897100545,21306.0
weighted avg,0.9441144433655535,0.9433962264150944,0.9434112283570264,21306.0
