,precision,recall,f1-score,support
negative,0.7921176797113516,0.8059870093194013,0.7989921612541994,7082.0
neutral,0.841969264245886,0.8680594503645541,0.8548153261995167,7132.0
positive,0.8319253001333926,0.7914551607445008,0.8111857793193149,7092.0
accuracy,0.8219280953721956,0.8219280953721956,0.8219280953721956,0.8219280953721956
macro avg,0.8220040813635435,0.8218338734761521,0.821664422257677,21306.0
weighted avg,0.8220555913293659,0.8219280953721956,0.8217373012010596,21306.0
