,precision,recall,f1-score,support
negative,0.9565,0.9815289892252437,0.9688528741453533,1949.0
neutral,0.9833641404805915,0.95,0.966394187102634,1120.0
positive,0.975,0.9681597409606044,0.9715678310316814,1853.0
accuracy,0.9693214140593255,0.9693214140593255,0.9693214140593255,0.9693214140593255
macro avg,0.9716213801601973,0.9665629100619494,0.9689382974265562,4922.0
weighted avg,0.9695776792641737,0.9693214140593255,0.969315508363663,4922.0
