,precision,recall,f1-score,support
negative,0.7345633090313941,0.697119457780288,0.7153517351300442,7082.0
neutral,0.7149242612366526,0.8073471676948962,0.7583300408270776,7132.0
positive,0.7576175164599602,0.697687535250987,0.726418556852382,7092.0
accuracy,0.7342063268562846,0.7342063268562846,0.7342063268562846,0.7342063268562846
macro avg,0.7357016955760023,0.7340513869087237,0.7333667776031678,21306.0
weighted avg,0.7356632222113104,0.7342063268562846,0.7334220991536085,21306.0
