,precision,recall,f1-score,support
negative,0.9019966254218222,0.9058175656594183,0.9039030576299845,7082.0
neutral,0.9396246940440577,0.9688726864834548,0.9540245754521607,7132.0
positive,0.9252923976608187,0.8924139875916526,0.9085558426643698,7092.0
accuracy,0.9224631559185206,0.9224631559185206,0.9224631559185206,0.9224631559185206
macro avg,0.9223045723755662,0.9223680799115085,0.9221611585821717,21306.0
weighted avg,0.9223466208284096,0.9224631559185206,0.9222295485983324,21306.0
