,precision,recall,f1-score,support
negative,0.9155120891062212,0.9517085569048291,0.933259484907228,7082.0
neutral,0.9693346462230975,0.9662086371284352,0.9677691173372656,7132.0
positive,0.9511338697878566,0.9166666666666666,0.9335822503051626,7092.0
accuracy,0.9448981507556556,0.9448981507556556,0.9448981507556556,0.9448981507556556
macro avg,0.9453268683723918,0.944861286899977,0.9448702841832187,21306.0
weighted avg,0.9453859343118779,0.9448981507556556,0.9449187241212137,21306.0
