,precision,recall,f1-score,support
negative,0.9472938509492774,0.943018335684062,0.9451512581283574,7090.0
neutral,0.9858397054658737,0.9731618674867207,0.9794597636465955,7154.0
positive,0.9364041191205121,0.9528462192013594,0.9445536215609208,7062.0
accuracy,0.9563972589880785,0.9563972589880785,0.9563972589880785,0.9563972589880785
macro avg,0.9565125585118878,0.956342140790714,0.9563882144452913,21306.0
weighted avg,0.9566270790088377,0.9563972589880785,0.9564730707181553,21306.0
