,precision,recall,f1-score,support
negative,0.9724818276220145,0.9580562659846548,0.9652151507343467,1955.0
neutral,0.9838862559241706,0.9402173913043478,0.9615562760537285,1104.0
positive,0.9397217928902627,0.9790660225442834,0.9589905362776024,1863.0
accuracy,0.9620073140999593,0.9620073140999593,0.9620073140999593,0.9620073140999593
macro avg,0.9653632921454826,0.9591132266110952,0.9619206543552258,4922.0
weighted avg,0.9626400040016014,0.9620073140999593,0.9620384229041319,4922.0
