,precision,recall,f1-score,support
negative,0.9815595363540569,0.9529411764705882,0.9670386711653258,1955.0
neutral,0.9620141342756183,0.9864130434782609,0.9740608228980321,1104.0
positive,0.9630021141649049,0.9779924852388621,0.9704394141145141,1863.0
accuracy,0.9699309223892727,0.9699309223892727,0.9699309223892727,0.9699309223892727
macro avg,0.9688585949315267,0.972448901729237,0.9705129693926239,4922.0
weighted avg,0.970151449919074,0.9699309223892727,0.9699009303338032,4922.0
