,precision,recall,f1-score,support
negative,0.9445443230535195,0.9644168314035583,0.9543771396632431,7082.0
neutral,0.982532751091703,0.977986539540101,0.9802543742533903,7132.0
positive,0.9622993119266054,0.9465595036661026,0.9543645152118283,7092.0
accuracy,0.9630151131136769,0.9630151131136769,0.9630151131136769,0.9630151131136769
macro avg,0.9631254620239428,0.9629876248699206,0.962998676376154,21306.0
weighted avg,0.9631706184565163,0.9630151131136769,0.9630351188469235,21306.0
