,precision,recall,f1-score,support
negative,0.9513274336283186,0.9867414584395716,0.9687108886107635,1961.0
neutral,0.9518810148731408,0.9784172661870504,0.9649667405764967,1112.0
positive,0.9919770773638968,0.9361817198485668,0.9632721202003338,1849.0
accuracy,0.9658675335229582,0.9658675335229582,0.9658675335229582,0.9658675335229582
macro avg,0.9650618419551188,0.9671134814917296,0.9656499164625313,4922.0
weighted avg,0.9667229585391935,0.9658675335229582,0.9658218647576572,4922.0
