,precision,recall,f1-score,support
negative,0.9356812618982866,0.9716181869528382,0.9533111665281241,7082.0
neutral,0.9834908988288416,0.9772854739203589,0.9803783669737676,7132.0
positive,0.9694100509832484,0.9383812746756909,0.9536433330945046,7092.0
accuracy,0.9624518914859664,0.9624518914859664,0.9624518914859664,0.9624518914859664
macro avg,0.9628607372367922,0.9624283118496293,0.9624442888654654,21306.0
weighted avg,0.9629122251377153,0.9624518914859664,0.9624822450443682,21306.0
