,precision,recall,f1-score,support
negative,0.9766970618034447,0.9846782431052093,0.980671414038657,1958.0
neutral,0.9724517906336089,0.9814643188137164,0.9769372693726938,1079.0
positive,0.9865519096288327,0.9729442970822281,0.9797008547008546,1885.0
accuracy,0.9794798862251117,0.9794798862251117,0.9794798862251117,0.9794798862251117
macro avg,0.9785669206886287,0.9796956196670513,0.9791031793707351,4922.0
weighted avg,0.9795405686215275,0.9794798862251117,0.9794811161015721,4922.0
