,precision,recall,f1-score,support
negative,0.9325066929688601,0.9344817848065519,0.933493194160378,7082.0
neutral,0.9726606538895152,0.9677509814918677,0.970199606409896,7132.0
positive,0.9318149866441726,0.9345741680767061,0.9331925378387892,7092.0
accuracy,0.9456491129259363,0.9456491129259363,0.9456491129259363,0.9456491129259363
macro avg,0.9456607778341827,0.9456023114583753,0.9456284461363543,21306.0
weighted avg,0.9457176414355561,0.9456491129259363,0.9456802718629433,21306.0
