,precision,recall,f1-score,support
negative,0.9557284299858557,0.9589838206074368,0.957353357891754,7046.0
neutral,0.9855830388692579,0.9688759205224399,0.9771580717488789,7197.0
positive,0.9534981147884374,0.966728019255274,0.9600674915635545,7063.0
accuracy,0.9648925185393786,0.9648925185393786,0.9648925185393786,0.9648925185393786
macro avg,0.9649365278811836,0.9648625867950503,0.9648596404013959,21306.0
weighted avg,0.9650737272680523,0.9648925185393786,0.9649429782688147,21306.0
