,precision,recall,f1-score,support
negative,0.9528685650161313,0.9640931024694862,0.958447971781305,7046.0
neutral,0.9827562035609141,0.9740169515075726,0.9783670621074669,7197.0
positive,0.9622373651334469,0.9596488744159706,0.9609413766215354,7063.0
accuracy,0.965972026659157,0.965972026659157,0.965972026659157,0.965972026659157
macro avg,0.9659540445701641,0.9659196427976765,0.9659188035034357,21306.0
weighted avg,0.9660701593949637,0.965972026659157,0.9660030553945566,21306.0
