,precision,recall,f1-score,support
negative,0.9312517118597644,0.9626274065685164,0.946679660309063,7064.0
neutral,0.982976308696269,0.9766032417195208,0.9797794117647058,7095.0
positive,0.9600287562904385,0.9342381418777109,0.9469578783151326,7147.0
accuracy,0.9577583779217121,0.9577583779217121,0.9577583779217121,0.9577583779217121
macro avg,0.9580855922821573,0.9578229300552494,0.9578056501296338,21306.0
weighted avg,0.9581293778271458,0.9577583779217121,0.9577953629593571,21306.0
