,precision,recall,f1-score,support
negative,0.9553395322626091,0.9564174894217208,0.9558782069354383,7090.0
neutral,0.9823943661971831,0.974979032708974,0.9786726532903046,7154.0
positive,0.9541361845807541,0.9603511753044464,0.9572335920959774,7062.0
accuracy,0.9639538158265277,0.9639538158265277,0.9639538158265277,0.9639538158265277
macro avg,0.9639566943468488,0.963915899145047,0.9639281507739067,21306.0
weighted avg,0.964024984277942,0.9639538158265277,0.9639812389088938,21306.0
