,precision,recall,f1-score,support
negative,0.9189375172034132,0.9476298609139937,0.9330631637786473,7046.0
neutral,0.969170403587444,0.9609559538696679,0.9650456987371799,7197.0
positive,0.9430764774044033,0.9218462409740903,0.9323405169327701,7063.0
accuracy,0.9435839669576646,0.9435839669576646,0.9435839669576646,0.9435839669576646
macro avg,0.9437281327317534,0.9434773519192506,0.9434831264828659,21306.0
weighted avg,0.943907927379207,0.9435839669576646,0.9436270542050121,21306.0
