,precision,recall,f1-score,support
negative,0.9618623080733036,0.9903110657827638,0.9758793969849245,1961.0
neutral,0.9762773722627737,0.9622302158273381,0.9692028985507246,1112.0
positive,0.9811842833425567,0.9588967009194159,0.9699124726477024,1849.0
accuracy,0.9721657862657457,0.9721657862657457,0.9721657862657457,0.9721657862657457
macro avg,0.973107987892878,0.9704793275098393,0.9716649227277839,4922.0
weighted avg,0.9723775221431005,0.9721657862657457,0.9721294763513703,4922.0
