,precision,recall,f1-score,support
negative,0.9582927846517447,0.9589593767390094,0.958625964814686,7188.0
neutral,0.9854493580599144,0.9736434108527132,0.9795108117688763,7095.0
positive,0.9529776150922146,0.9638331197493949,0.958374628344896,7023.0
accuracy,0.9654557401670891,0.9654557401670891,0.9654557401670891,0.9654557401670891
macro avg,0.9655732526012913,0.9654786357803725,0.9655038016428193,21306.0
weighted avg,0.9655840384072307,0.9654557401670891,0.9654978719353396,21306.0
