,precision,recall,f1-score,support
negative,0.9527789385708316,0.964331030593543,0.9585201793721975,7093.0
neutral,0.9830869812393406,0.9789131050099066,0.9809956034605021,7066.0
positive,0.9624876604146101,0.9549461312438785,0.9587020648967551,7147.0
accuracy,0.9660189617947996,0.9660189617947996,0.9660189617947996,0.9660189617947996
macro avg,0.9661178600749274,0.9660634222824426,0.9660726159098183,21306.0
weighted avg,0.9660871552475034,0.9660189617947996,0.9660350241319822,21306.0
