,precision,recall,f1-score,support
negative,0.9326359832635983,0.9442247952555776,0.938394611282627,7082.0
neutral,0.9714607057500352,0.9688726864834548,0.9701649701649702,7132.0
positive,0.9444681759931653,0.9352791878172588,0.9398512221041446,7092.0
accuracy,0.9494977940486248,0.9494977940486248,0.9494977940486248,0.9494977940486248
macro avg,0.949521621668933,0.9494588898520971,0.9494702678505806,21306.0
weighted avg,0.9495707355217115,0.9494977940486248,0.9495143185714223,21306.0
