,precision,recall,f1-score,support
negative,0.9393814997263273,0.9678556323135485,0.9534060134712867,7093.0
neutral,0.9859518348623854,0.9733937163883385,0.9796325309784931,7066.0
positive,0.9638279692395328,0.9469707569609627,0.9553250052932458,7147.0
accuracy,0.9626865671641791,0.9626865671641791,0.9626865671641791,0.9626865671641791
macro avg,0.9630537679427486,0.9627400352209499,0.9627878499143417,21306.0
weighted avg,0.9630267126091897,0.9626865671641791,0.9627475889550688,21306.0
