,precision,recall,f1-score,support
negative,0.945411829740188,0.9644720146623431,0.954846814153116,7093.0
neutral,0.986986986986987,0.9767902632323804,0.9818621523579202,7066.0
positive,0.9628373604634732,0.9534070239261229,0.9580989876265468,7147.0
accuracy,0.964845583403736,0.964845583403736,0.964845583403736,0.964845583403736
macro avg,0.965078725730216,0.9648897672736155,0.9649359847125276,21306.0
weighted avg,0.9650452817811719,0.964845583403736,0.964897206698397,21306.0
