,precision,recall,f1-score,support
negative,0.9293514898206822,0.9733126235526688,0.9508241947720533,7082.0
neutral,0.9846284021999718,0.9789680314077398,0.9817900583561836,7132.0
positive,0.9716092968520152,0.9313310772701635,0.9510439164866811,7092.0
accuracy,0.9612315779592603,0.9612315779592603,0.9612315779592603,0.9612315779592603
macro avg,0.9618630629575565,0.9612039107435241,0.9612193898716394,21306.0
weighted avg,0.9619210620799195,0.9612315779592603,0.9612628883551828,21306.0
