,precision,recall,f1-score,support
negative,0.9296002153721901,0.9801305705364746,0.9541968911917098,7046.0
neutral,0.9882966723068246,0.9738780047241906,0.9810343620967177,7197.0
positive,0.9768607221812823,0.9384114398980603,0.9572501444251877,7063.0
accuracy,0.9641884915047404,0.9641884915047404,0.9641884915047404,0.9641884915047404
macro avg,0.9649192032867656,0.9641400050529084,0.9641604659045383,21306.0
weighted avg,0.9650944123191151,0.9641884915047404,0.9642745409472433,21306.0
