,precision,recall,f1-score,support
negative,0.924031007751938,0.9257271957074272,0.9248783240459899,7082.0
neutral,0.9539617486338798,0.9791082445316882,0.9663714364793801,7132.0
positive,0.9391960528225222,0.9125775521714607,0.9256954873775298,7092.0
accuracy,0.9392189993429081,0.9392189993429081,0.9392189993429081,0.9392189993429081
macro avg,0.93906293640278,0.9391376641368586,0.9389817493009666,21306.0
weighted avg,0.9390979627698011,0.9392189993429081,0.9390397903100574,21306.0
