,precision,recall,f1-score,support
negative,0.9153339604891816,0.9818365287588294,0.9474196689386563,1982.0
neutral,0.9424131627056673,0.9476102941176471,0.9450045829514208,1088.0
positive,0.9876615746180963,0.9076673866090713,0.9459763646595386,1852.0
accuracy,0.9463632669646486,0.9463632669646486,0.9463632669646486,0.9463632669646486
macro avg,0.9484695659376484,0.9457047364951826,0.9461335388498718,4922.0
weighted avg,0.9485344711308489,0.9463632669646486,0.946342746330156,4922.0
