,precision,recall,f1-score,support
negative,0.9244295302013423,0.9709572818271536,0.9471223268926633,7093.0
neutral,0.9849656357388317,0.9735352391735069,0.9792170818505339,7066.0
positive,0.9690046565774156,0.9317196026304744,0.9499964334117982,7147.0
accuracy,0.9586501454989205,0.9586501454989205,0.9586501454989205,0.9586501454989205
macro avg,0.9594666075058632,0.9587373745437117,0.9587786140516651,21306.0
weighted avg,0.9594584680562985,0.9586501454989205,0.9587304550173498,21306.0
