,precision,recall,f1-score,support
negative,0.9325721961047683,0.9803727760519627,0.9558752667446822,7082.0
neutral,0.9833286239050579,0.975883342680875,0.979591836734694,7132.0
positive,0.978328173374613,0.9357021996615905,0.9565405405405405,7092.0
accuracy,0.9640007509621703,0.9640007509621703,0.9640007509621703,0.9640007509621703
macro avg,0.9647429977948131,0.963986106131476,0.964002548006639,21306.0
weighted avg,0.964792989959523,0.9640007509621703,0.9640356299723641,21306.0
