,precision,recall,f1-score,support
negative,0.9526059763724809,0.9678057046032195,0.9601456888702108,7082.0
neutral,0.9864061172472387,0.9767246214245653,0.9815414964069324,7132.0
positive,0.9628316073201872,0.9569937958262832,0.9599038257548972,7092.0
accuracy,0.9671923401858631,0.9671923401858631,0.9671923401858631,0.9671923401858631
macro avg,0.9672812336466355,0.9671747072846894,0.9671970036773468,21306.0
weighted avg,0.9673240266587808,0.9671923401858631,0.9672272436499955,21306.0
