,precision,recall,f1-score,support
negative,0.9046406338426712,0.9028523016097147,0.9037455830388692,7082.0
neutral,0.9387311506588779,0.9688726864834548,0.95356378941558,7132.0
positive,0.9219136251272357,0.8939650310208686,0.907724246545923,7092.0
accuracy,0.9219938045620952,0.9219938045620952,0.9219938045620952,0.9219938045620952
macro avg,0.9217618032095949,0.9218966730380127,0.921677873000124,21306.0
weighted avg,0.9218016973986327,0.9219938045620952,0.9217461523372231,21306.0
