,precision,recall,f1-score,support
negative,0.939323380358855,0.9708380520951302,0.9548207448659938,7064.0
neutral,0.9808863089338807,0.97646229739253,0.9786693035739512,7095.0
positive,0.9710458081244598,0.9431929480901078,0.9569167435588048,7147.0
accuracy,0.9634375293344598,0.9634375293344598,0.9634375293344598,0.9634375293344598
macro avg,0.9637518324723985,0.963497765859256,0.96346893066625,21306.0
weighted avg,0.9638051774808198,0.9634375293344598,0.9634655222381181,21306.0
