,precision,recall,f1-score,support
negative,0.935375777884155,0.9858728557013118,0.959960697617293,1982.0
neutral,0.9615384615384616,0.9420955882352942,0.9517177344475395,1088.0
positive,0.9852857951329937,0.9400647948164147,0.9621442387399834,1852.0
accuracy,0.9589597724502235,0.9589597724502235,0.9589597724502235,0.9589597724502235
macro avg,0.9607333448518701,0.9560110795843402,0.9579408902682719,4922.0
weighted avg,0.9599386287091722,0.9589597724502235,0.9589602047750603,4922.0
